AgencyCd,SiteNo,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityCommentText,SampleCollectionMethodIdentifier,SampleCollectionMethodContext,SampleCollectionMethodName,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,USGSPCode,ResultSampleFractionText,ResultCommentText,ResultTemperatureBasisText,ResultDetectionConditionText,ResultDepthHeightMeasureValue,ResultDepthHeightUnitCode,ResultDepthAltitudeReferencePointText,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodIdentifierContext,ResultAnalyticalMethodName,MethodDescriptionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,LaboratoryName,LabAnalysisStartDate,ResultLaboratoryCommentText,PreparationStartDate,Data Provided by
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Barometric pressure,765,mm/Hg,,,,Actual,,,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Turbidity,0.90,NTU,,,,Actual,,Total,,,,,,,TBD01,USGS,"Turbidity, by turbidimeter",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Specific conductance,94,uS/cm @25C,,,,Actual,,Total,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"Acidity, (H+)",0.05052,mg/l,,,,Actual,,Total,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Oxygen,6.9,mg/l,,,,Actual,,Dissolved,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Oxygen,76,% saturatn,,,,Actual,,Dissolved,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,pH,4.3,std units,,,,Actual,,Total,,,,,,,Unknown,Unknown,Unknown,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,pH,4.3,std units,,,,Actual,,Total,,,,,,,EL006,USGS,"pH, lab, auto glass electrode",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Carbon dioxide,,,,,,Actual,,Total,,,Not Detected,,,,ALGOR,USGS,Computation by NWIS algorithm,,Historical Lower Reporting Limit,98,mg/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",,,,,,Actual,,Dissolved,,,Not Detected,,,,ALGOR,USGS,Computation by NWIS algorithm,,Historical Lower Reporting Limit,7.2,mg/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Organic Nitrogen,,,,,,Actual,,Dissolved,,,Not Detected,,,,ALGOR,USGS,Computation by NWIS algorithm,,Historical Lower Reporting Limit,0.17,mg/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Ammonia and ammonium,0.030,mg/l as N,,,,Actual,,Dissolved,,,,,,,CL035,USGS,"Ammonia, wf, ASF salicylate",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Nitrite,,,,,,Actual,,Dissolved,,,Not Detected,,,,CL040,USGS,"Nitrite, wf, ASF diazotization",,Historical Lower Reporting Limit,0.010,mg/l as N,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Nitrate,7.00,mg/l as N,,,,Actual,,Dissolved,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Kjeldahl nitrogen,,,,,,Actual,,Dissolved,,,Not Detected,,,,CL061,USGS,"Phosphorus, wf,microkjeldahl ASF",,Historical Lower Reporting Limit,0.20,mg/l as N,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Inorganic nitrogen (nitrate and nitrite),7.00,mg/l as N,,,,Actual,,Dissolved,,,,,,,CL045,USGS,"NO2+NO3, wf, Cd reduction ASF",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Orthophosphate,,,,,,Actual,,Dissolved,,,Not Detected,,,,ALGOR,USGS,Computation by NWIS algorithm,,Historical Lower Reporting Limit,0.031,mg/l asPO4,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Phosphorus,0.01,mg/l as P,,,,Actual,,Dissolved,,,,,,,CL061,USGS,"Phosphorus, wf,microkjeldahl ASF",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Orthophosphate,,,,,,Actual,,Dissolved,,,Not Detected,,,,CL054,USGS,"Ortho-PO4, wf, ASF phosphomolybd",,Historical Lower Reporting Limit,0.01,mg/l as P,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Organic carbon,0.2,mg/l,,,,Actual,,Dissolved,,,,,,,OX007,USGS,"DOC, 0.45u silver, persulfate IR",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"Hardness, Ca, Mg",21.1,mg/l CaCO3,,,,Actual,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Calcium,4.50,mg/l,,,,Actual,,Dissolved,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Magnesium,2.40,mg/l,,,,Actual,,Dissolved,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Sodium,3.70,mg/l,,,,Actual,,Dissolved,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],0.35,None,,,,Actual,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"Sodium, percent total cations",27,%,,,,Actual,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Potassium,0.50,mg/l,,,,Actual,,Dissolved,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Chloride,5.80,mg/l,,,,Actual,,Dissolved,,,,,,,IC022,USGS,"Anions, wf, IC",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Sulfate,0.50,mg/l,,,,Actual,,Dissolved,,,,,,,IC022,USGS,"Anions, wf, IC",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Fluoride,,,,,,Actual,,Dissolved,,,Not Detected,,,,ISE05,USGS,"Anions, wf, ISE",,Historical Lower Reporting Limit,0.10,mg/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Silica,6.10,mg/l,,,,Actual,,Dissolved,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Iron,,,,,,Actual,,Dissolved,,,Not Detected,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,Historical Lower Reporting Limit,3.0,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Manganese,33.0,ug/l,,,,Actual,,Dissolved,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Propachlor,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.007,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Butylate,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.0020,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Bromacil,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Simazine,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.005,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Prometon,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.018,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,2-Chloro-4-isopropylamino-6-amino-s-triazine,0.003,ug/l,,,,Estimated,,Dissolved,,,,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Cyanazine,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Fonofos,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM32,USGS,"Pesticides, water, SPE GC-MS",,Historical Lower Reporting Limit,0.0030,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"Depth, from ground surface to well water level",1.60,m,,,,Actual,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,,,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,.alpha.-Hexachlorocyclohexane,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0020,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"p,p'-DDE",,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.006,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Dicamba,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Linuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,MCPA,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.05,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,MCPB,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Methiocarb,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.03,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Propoxur,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Bentazon,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.01,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"2,4-DB",,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Fluometuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Oxamyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Chlorpyrifos,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0040,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,gamma-HCH (Lindane),,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0040,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Dieldrin,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.001,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Metolachlor,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Malathion,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.005,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Parathion,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.004,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Diazinon,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.0020,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Atrazine,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.001,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"2,4-D",,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"2,4,5-T",,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Silvex,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Alachlor,,,,,,Actual,,Dissolved,,,Not Detected,,,,GCM36,USGS,"Pest, hi use, SPE, fld, GCMS-SIM",,Historical Lower Reporting Limit,0.002,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Triclopyr,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.05,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Propham,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Picloram,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.05,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Oryzalin,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Norflurazon,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Neburon,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,1-Naphthol,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.01,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Methomyl,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Fenuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.01,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Esfenvalerate,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,"4,6-Dinitro-o-cresol",,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Diuron,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.02,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Dinoseb,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.04,ug/l,,Unknown,,,USGS-GA
USGS,320011084121501,nwisga.01.99400716,Quality Control Sample-Field Replicate,Water,,,,,,USGS,USGS,USGS,1994-04-11,12:50:00,EST,Dichlorprop,,,,,,Actual,,Dissolved,,,Not Detected,,,,LC028,USGS,"Pest, wf, SPE, fld, HPLC",,Historical Lower Reporting Limit,0.03,ug/l,,Unknown,,,USGS-GA
